Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,4579.113,4479.045,4637.893,4882.745,4939.803,5145.125,5179.644,5231.483,5496.071,5677.478,5599.893,6016.131,6067.933,6118.058,6409.55,6485.257
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,2727.403,2963.724,3233.313,3544.943,3548.018,3624.551,3586.154,3635.898,3803.631,4027.835,4032.651,4181.021,4336.028,4590.256,4673.399,4768.836
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,8695.14,9314.703,9961.335,10470.02,11122.331,11135.327,11217.435,11142.834,11394.775,11775.463,12132.409,12595.921,12843.881,13267.811,13051.394,12981.987
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,9187.585,9275.542,9282.469,9711.937,10070.793,10048.934,9639.025,9786.825,9916.128,10359.663,10336.154,10300.806,10642.723,10788.105,10949.144,11144.457
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,9874.392,10519.297,10018.138,10567.246,10937.409,10920.771,10746.792,10785.028,10681.636,10495.267,10928.318,11150.301,11299.049,11759.213,11701.015,12308.308
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,4819.954,4762.959,4604.834,5016.86,5678.755,5478.083,5456.608,5775.053,5836.408,5766.482,5977.8,6276.493,6513.077,6460.08,6243.993,6067.304
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,9672.697,10209.85,10269.886,10510.396,10188.537,10063.298,10144.746,9935.559,10096.266,10465.157,10642.029,10766.977,10858.637,10842.003,10646.121,10883.515
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,1403.408,1477.941,1538.934,1727.182,1701.773,1762.679,1844.294,1848.559,1932.734,1967.812,2044.47,2202.687,2274.789,2318.43,2440.552,2400.875
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,13410.457,15077.145,14743.424,15331.465,15953.381,15702.361,16009.882,16418.68,16580.621,17118.989,17057.738,16895.67,17917.214,17529.989,16840.506,17210.176
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,5001.003,5351.355,5434.27,5352.513,5484.706,5642.831,5756.679,5917.243,6008.466,6299.66,6445.928,6494.785,6422.923,6490.582,6537.265,6599.08
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,2192.576,2322.433,2384.163,2455.206,2619.724,2586.73,2618.269,2549.591,2453.817,2595.848,2449.552,2426.015,2528.617,2635.114,2652.342,2558.852
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.770079037034,0.825305061843,0.8346038922,0.845649681961,0.824551935509,0.830569777194,0.841678216619,0.8378690438,0.81849414443,0.827098011153,0.832892147177,0.828798153261,0.820587409486,0.829013265811,0.814837804649,0.837985987648
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,3.462607048454,3.375328260786,3.405691493285,3.391144164675,3.366051266112,3.388394098691,3.287963073834,3.089302287699,3.112349310237,3.18643966673,3.132171137324,3.08558497364,3.008249246103,3.040567682946,3.135004524298,3.199704018385
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.726109434017,0.712237511499,0.724001745803,0.74724826223,0.759516478996,0.764886265503,0.767513452825,0.783499861548,0.78388306839,0.792099486496,0.782623551014,0.788200977388,0.786383979066,0.784420101843,0.81442992082,0.835687966574
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,0.997671831196,0.977956198842,0.981360104182,1.027483070857,1.002588453292,1.055015560329,0.994018181077,1.059582699461,1.040476286467,0.987600421735,1.009680256814,1.008412855079,0.978416629505,0.919104465071,0.903547968487,0.960284121355
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,2.18552353766,2.216197706122,2.159717663604,2.139976882727,2.131182765035,2.153990285924,2.11107118639,2.13558686505,2.087416676324,2.123573326879,2.06991668488,2.007796959055,1.930619289837,2.031726507138,2.067333019435,1.975917854522
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,0.57218645441,0.589380883814,0.593555530904,0.592161242309,0.580308685103,0.577150750501,0.579902526672,0.596721540634,0.593057651691,0.596452717833,0.586193298231,0.611686572302,0.60196209145,0.592119611312,0.586819391073,0.592511901335
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,2.205357191827,2.039900847072,2.053959817557,2.01462939572,1.97246656777,2.068222422726,1.994039835855,2.035354066434,2.039868137474,2.076785652128,2.049696745158,2.139687226016,2.079324651531,2.105676736077,1.994908579721,1.954094855672
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,2.929802500134,2.875053666608,2.953597035219,2.951666961092,2.961537870239,3.012237927844,2.970224782787,2.876772407616,2.798835513572,2.864167861543,2.82003631156,2.681589559793,2.667090646631,2.704512841124,2.663389746999,2.615064329144
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,21.922691926649,21.658500347014,21.598570416786,21.395107769927,21.62126790161,21.421095282644,21.448700092589,21.357647067024,21.419059732959,21.275886870251,21.362368227794,21.242666007421,21.481315231971,21.481106698464,21.137114322095,21.33473498221
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,0.9221861809,0.912888473371,0.916736012119,0.898878686125,0.899925273795,0.898560171009,0.859565556066,0.893375483228,0.909450382474,0.879485150396,0.855499724659,0.90410640917,0.907710406925,0.916967863563,0.948600717281,0.924523457926
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,3.998698046855,4.046054518509,3.979915179489,3.908809029014,3.858768507999,3.907578849569,3.904019332919,3.961231587353,3.9191302562,3.908012372232,3.989961171159,4.102046240813,4.123328174525,4.011956856376,3.948535882305,3.84573034054
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,1.791869880331,1.833635545929,1.79381253357,1.755551714233,1.713675086701,1.683655101585,1.678095879126,1.729528279727,1.705763683185,1.666755065079,1.669062591568,1.68949054387,1.65865891204,1.708116063598,1.712762071383,1.755833811905
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,1.582753277897,1.560598329462,1.529218928713,1.50093077067,1.566239909752,1.59994989943,1.51678614151,1.616803863359,1.623261595156,1.548197880973,1.579328283928,1.612856117611,1.642085619819,1.590396034521,1.578614812007,1.512618926896
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,6.551616433626,6.787645874479,6.755922653374,6.527305288208,6.598652889091,6.667293752551,6.609824859682,6.535355118287,6.358571371012,6.506927800369,6.345042960704,6.33928459652,6.210998343073,6.412372976719,6.529589031041,6.499285019103
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,8.355873924481,8.061918171796,8.514346046786,9.051651555936,8.785058327623,8.861674302882,9.119829626137,9.2080206334,9.414338564855,9.554395699707,9.753259426202,10.060177699574,10.31542669245,10.477948225081,10.654651108717,10.447631869599
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,3.160535800047,2.91654524314,2.955820195654,2.946683415754,3.143994394061,3.248750309553,3.111432976839,3.030295218713,3.017892132802,3.005817034786,3.122703800754,3.088961471241,2.90148346136,2.905244245713,2.981422278894,3.005013300009
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,1.606313737627,1.562301816556,1.59653986887,1.473322233167,1.485599971132,1.468861716097,1.466072387528,1.486976631312,1.482477366405,1.513549715878,1.555613924608,1.56370077657,1.572823149607,1.592668021356,1.599607399215,1.589741235883
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.678412665079,0.730385552223,0.759054632519,0.727000505032,0.687712410293,0.707427905834,0.714695287355,0.713977088507,0.710109725957,0.727039213033,0.729023729705,0.721440442077,0.728499160572,0.72554185173,0.715010383537,0.742212965864
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,4.683971897191,4.773053476546,4.829417895604,4.850802743099,4.850202117617,4.77175483236,4.690474703974,4.740138776146,4.880030594514,4.799776577204,4.724086565289,4.456559920785,4.429967478523,4.496471656664,4.50844075571,4.604773590658
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,2.041022796021,1.975501093747,2.105240854675,1.9835084787,1.97405843269,1.958676049443,2.044661199496,2.082121962386,2.062094644279,2.018823004602,1.961604379544,1.997059650263,2.039964356157,1.905534395811,1.944242928542,2.091773819941
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,3.066271258674,2.951222168537,3.003746541991,3.005866399969,3.011016957456,3.112551737143,3.281066388041,3.160604105235,3.244675378025,3.223596046948,3.297172490853,3.159580114913,3.159581721985,3.128309808622,3.24547541502,3.138944242753
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,1.650112531726,1.573843925479,1.581650593735,1.611695660676,1.573958988927,1.619262877391,1.638866687434,1.642612253987,1.6957267519,1.700135647244,1.646615268098,1.745441818903,1.717426511094,1.690398544951,1.774848469773,1.772930913739
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.982837040573,1.041391415848,1.102649721799,1.170114198149,1.130497476109,1.140711038412,1.134678044786,1.141620953188,1.173550858614,1.206145733144,1.185777068868,1.213026926959,1.227239892076,1.268272066619,1.294096319365,1.303698028768
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,3.13334907418,3.272994295479,3.397092476507,3.455942467032,3.543884817931,3.50448660406,3.549255612925,3.498693520086,3.515679619018,3.526193216267,3.567462788702,3.654416311913,3.635244775237,3.665850897309,3.614020745498,3.548998300924
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,3.310804766076,3.259233928712,3.16558027647,3.205714555984,3.208835487563,3.162579292739,3.049838361834,3.072925721564,3.059466212293,3.102228200574,3.039284677371,2.988541566135,3.012243976727,2.98071659255,3.031893264539,3.046656798973
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,3.558300042471,3.696263753493,3.416463880435,3.488034809005,3.484963511929,3.43696199272,3.400341684792,3.386347456809,3.295651733621,3.142835173302,3.213406983568,3.235002970973,3.198006026558,3.249030418635,3.240091514621,3.364828833926
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,1.736901119877,1.673605442557,1.570376554645,1.655964317657,1.809409702809,1.724050716196,1.726499558191,1.813285606629,1.80073241059,1.726788128002,1.757736576331,1.820979855368,1.843417043101,1.784898056257,1.729004598033,1.658671479735
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,3.485617964722,3.587530467445,3.502316955025,3.469269770423,3.246352009415,3.167099900493,3.209851154226,3.119626110533,3.115044974946,3.133818654993,3.12922540394,3.123790342825,3.073354807666,2.995608426,2.947984112125,2.975320822851
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.505727010433,0.519317949489,0.524819325245,0.570107948418,0.542232334055,0.554746613436,0.583544351394,0.580421587075,0.596314848936,0.589266453921,0.601164257454,0.639058890798,0.643840816262,0.640574296382,0.675805631066,0.656348007106
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,4.832543584724,5.297797425974,5.027917919471,5.060607427237,5.083192068332,4.941813902422,5.065611126855,5.155235133573,5.115691298895,5.126326063031,5.015726520136,4.901889432991,5.071166462871,4.843476132233,4.663251913832,4.70489497352
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,1.802143280042,1.880355647205,1.85323731531,1.766756604289,1.747580280088,1.775899858933,1.821443605651,1.857931271423,1.853818215609,1.886449675634,1.895386833617,1.884312250479,1.81790046774,1.793325654756,1.810213631495,1.804047693752
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.790108725066,0.816055000426,0.813065938458,0.810413989726,0.834717120968,0.814090204385,0.828434124592,0.800535798215,0.75708685917,0.777333477933,0.720276212992,0.703852365297,0.715682568051,0.728073004764,0.734451738424,0.699535548781
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,81.598130284389,83.682794160964,86.222892001008,89.082709239275,92.284470901928,93.430996323394,92.932729549927,93.648789759201,95.30350476495,98.193851715739,100,101.350131525467,103.890305522922,106.423341012755,106.188789123889,107.559255560305
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,75.444353517088,82.92050038446,86.400095744388,90.4472025481,91.36037523892,93.170480790753,93.913064660648,94.208382435283,93.656016397992,97.510751826451,100,100.851955593245,102.355481401511,105.927714399292,103.886967960228,108.217071450309
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,90.206520868712,90.179267890951,93.752402707198,96.448213193201,99.175379154824,101.073990755016,97.555136585485,92.367053956859,94.700380124121,99.895175077617,100,99.842706289223,99.779967174384,103.310884752949,106.284848348867,109.878345448532
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,75.705838548895,76.156697548003,79.764433687283,85.056090616647,89.559758730321,91.313487522102,91.138479087281,93.753649140024,95.456881723905,99.382774030221,100,102.072410960983,104.389488072149,106.667641023059,110.504375962302,114.852122005451
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,80.627659611646,81.05348869989,83.804457605223,90.653427193186,91.636282199284,97.626109130134,91.491164818165,98.277288066884,98.210335456169,96.046534248634,100,101.222911713416,100.673457643664,96.876379678092,95.026781044286,102.297182224096
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,86.155464936463,89.596657593077,89.963574003641,92.097879984851,95.015937261257,97.225873850305,94.780436844891,96.619891418085,96.109242759193,100.739245154257,100,98.308539354765,96.898889377877,104.45981932183,106.056244511312,102.674786397514
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,79.648377070923,84.137842127334,87.305799285297,89.989646641479,91.358055655321,91.989740945326,91.935415910062,95.330755694849,96.419513673055,99.912417810184,100,105.757801636874,106.68498903467,107.499262624175,106.302205706787,108.718641462793
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,87.794950100513,83.282857865472,86.402223129829,87.558632811306,88.807299913223,94.275449297654,90.409259425829,92.993485745289,94.846509962467,99.491587159018,100,105.799837118527,105.392016569898,109.329906424207,103.350374631691,102.542480231219
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,84.774229726575,85.315399379158,90.306524472127,93.240817002368,96.915048324268,99.798853514037,97.882107159328,95.532902637322,94.587020958085,99.730515217992,100,96.374452154486,98.255778125969,102.063683075469,100.290244859431,99.741400964264
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,83.738406385478,84.842832360515,87.176252396947,89.219235633793,93.402905860077,93.68784646226,93.308299138328,93.628093037394,95.556421439498,97.796333167787,100,100.78222465066099,104.468773250529,107.014873965504,105.069089321109,107.420122516063
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,87.958728643131,89.296414723587,92.394688026199,93.599736305465,97.076743977422,98.133721863446,93.374399838869,97.794926629883,101.313660731134,100.946887479906,100,107.108513119594,110.230674287411,114.069918234759,117.7449374052,116.237389699071
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,81.776806890691,84.859258752668,86.005798546318,87.270848829446,89.250094128178,91.501889233041,90.931003400848,92.974474737501,93.611650094777,96.177073139492,100,104.197236062121,107.362905413507,107.010026999993,105.086296875519,103.671157379734
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,87.602006471546,91.934087272316,92.667408120844,93.698884453827,94.751149221676,94.247857690127,93.435699344971,97.041435755016,97.399137773238,98.058095923828,100,102.590573713236,103.2427315792,108.913481881382,108.969029284034,113.151045772786
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,81.77508722673,82.690362796171,83.48718874859,84.660662885911,91.519681403671,94.650944133933,89.252549776022,95.870964018276,97.954630929463,96.258336343292,100,103.501711021661,108.018566167572,107.169143521018,106.14081764121,103.016052697233
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,84.254693724716,89.52014605248,91.806342828027,91.641623659056,95.973060278161,98.176151357749,96.810860046403,96.457675899835,95.506703533533,100.699129621575,100,101.258152484331,101.695531371554,107.552645463353,109.277298353527,110.173920438102
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,69.907264775306,69.171115975906,75.270379631142,82.674479213224,83.12343845066,84.890088844287,86.897171822411,88.413519082554,91.991755890772,96.191731766113,100,104.539445580851,109.878429748207,114.330831196398,116.002707436717,115.216816979491
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,82.586703202023,78.158118994148,81.614966313084,84.061300300852,92.913666388885,97.202295700975,92.597305988314,90.877488853421,92.104700160548,94.5183312382,100,100.254994185417,96.530450053438,99.012208270362,101.384454582692,103.505492073805
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,84.257536890801,84.042563044724,88.491291130311,84.370250250878,88.1309977618,88.220612727442,87.583497766053,89.516788015147,90.822849113235,95.538664198301,100,101.876999726486,105.039608453861,108.958302105451,109.191856738541,109.918908001666
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,75.933337662511,83.839114331015,89.774698594483,88.835482258911,87.0550207498,90.663295824105,91.106202917677,91.715931224164,92.83092290932,97.926552685616,100,100.295889849599,103.81555123803,105.915054283445,104.14762063985,109.505179080717
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,80.905238257842,84.550197393065,88.145374113169,91.47221253643,94.748123262704,94.373759252041,92.271513466336,93.967003682455,98.449512427366,99.767128094922,100,95.610638772248,97.4221510211,101.295674805679,101.341467407332,104.842706116814
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,84.901749690157,84.275633311568,92.53647511274,90.077444220794,92.870376866027,93.291520289534,96.86761930973,99.402409548976,100.185770793647,101.058097555974,100,103.181997516461,108.040399189102,103.381364219883,105.248950551661,114.696743757124
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,75.883807215644,74.902516607225,78.549640459202,81.212227526292,84.275271483802,88.199452930085,92.478769649178,89.769871059017,93.786095877071,96.00265473025,100,97.120748489815,99.554970609618,100.972934379435,104.523832286114,102.397586699666
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,81.771437418536,79.984474703356,82.821100331739,87.193541019445,88.212453345091,91.878987687801,92.495410180159,93.421124296482,98.146000289648,101.385472901,100,107.432963451266,108.358016840679,109.253123229319,114.458436973706,115.810373519637
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,67.633003699056,73.493193435286,80.178349180229,87.90602013415,87.98227270349,89.880106163415,88.927953348802,90.161484343674,94.320857421086,99.880574837743,100,103.679217467616,107.523016497088,113.827256561503,115.889002048528,118.255609027411
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,71.668701574436,76.7753790694,82.105169715264,86.297947917846,91.674547074699,91.781665125203,92.458430967832,91.843540718088,93.920135729021,97.057913230588,100,103.820444892684,105.864226964323,109.358421728117,107.574629243046,107.002549947006
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,88.887849387693,89.738813876032,89.805831066372,93.960838818772,97.43269111509,97.221210132899,93.255431372249,94.685363627516,95.936341505748,100.227444366638,100,99.658015931264,102.965987155377,104.372525796346,105.930542443543,107.820152447419
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,90.356009040001,96.257237390054,91.671362418261,96.695996584287,100.083187549996,99.930940882211,98.338939258539,98.688819267521,97.742726739833,96.037349938023,100,102.031264097549,103.392388471858,107.603137097584,107.0705940292,112.627652306604
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,80.630901000368,79.677456589381,77.032252668206,83.924855297936,94.997407072836,91.640453009468,91.281207133059,96.608334169761,97.634715112583,96.464953661882,100,104.996704473218,108.954414667603,108.067851048881,104.453026196929,101.497273244337
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,90.891473796961,95.938941718727,96.503082259971,98.763083618735,95.73866975931,94.56183590554,95.32717867993,93.361510290942,94.87162645394,98.337986111483,100,101.174099412809,102.035401331832,101.879096551983,100.038451314124,102.269172542191
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,68.644098470508,72.289688770195,75.273004739615,84.480672252466,83.237856265927,86.216916853757,90.208904997383,90.417516520174,94.534720489907,96.250470782159,100,107.738778265272,111.265462442589,113.400049890681,119.373333920283,117.432635352928
