Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Guanajuato<C1>,99077.65100000001,103818.011,105891.19200000001,108223.624,108032.97100000002,110694.11,107990.32600000002,123390.83800000002,128172.711,132402.923,140603.14299999998,161833.786,182052.14599999998,188894.81499999997,192613.96099999998,186562.036
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Guerrero<C1>,7011.914999999999,7261.5599999999995,7324.213,7003.231999999999,6989.983,6803.285000000002,6405.7390000000005,6461.702000000001,6632.597,6581.56,6521.581000000001,6337.402,6233.540000000002,6244.287999999999,6061.4360000000015,6174.409999999999
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Hidalgo<C1>,46145.25399999999,49491.86700000001,49818.335,49392.388999999996,50903.44599999999,48609.171,47843.805,46896.248,47376.81399999999,47864.402,47489.90000000001,48900.33800000001,50062.414000000004,51702.18599999999,53447.69299999999,56032.315
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Jalisco<C1>,186199.641,180710.33999999997,189985.29600000003,204967.701,204646.03500000006,186508.13700000002,177014.891,191863.57600000003,190922.89400000003,201183.25299999997,211593.082,235672.245,248521.83000000002,254917.40500000003,261665.99800000005,268795.03199999995
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|México<C1>,275628.653,274235.599,271491.054,277274.705,274208.184,270912.63899999997,244936.212,266723.41599999997,282735.727,293471.288,289070.064,278377.215,283491.5680000001,276313.521,291726.763,296966.26399999997
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,39770.67199999999,42215.60299999999,43057.776,42992.62400000001,45189.153999999995,43300.166999999994,35014.18000000001,39399.94899999999,36309.784999999996,36948.488,39146.911,41723.362,38894.415,39104.022000000004,39889.562,38411.85399999999
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,27150.243,28300.754,29015.975,28420.088,30254.186,27365.434,25288.602,28513.889000000003,31759.245,33195.815,34217.823,33858.219,35408.621,35657.69,35208.44299999999,34210.42
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,5375.826000000002,5322.415000000001,5638.706,5474.718000000001,5514.780000000002,5303.084999999999,5098.052,5463.227,5571.572000000001,5714.8420000000015,5742.828999999998,5851.532,5949.168000000001,6047.567,6192.279,6140.192
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,213897.47400000005,227011.03999999998,231928.73200000002,244763.78599999996,248569.198,248597.003,233722.852,259654.208,262628.94800000003,271034.236,267103.24,273737.211,284646.226,287144.27099999995,298323.6939999999,310247.84500000003
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,29973.586,29636.370999999996,30061.619,30590.408000000007,30621.003,30965.751000000004,30807.143000000004,27873.632,29050.730999999996,27087.19,29315.180999999997,28912.199,28303.181,29722.986000000004,24974.152,27172.002999999997
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Puebla<C1>,101734.11599999998,99009.00300000001,111491.43,114353.14600000001,122562.779,121450.672,100899.19899999998,114657.189,121885.42199999999,132741.93399999998,120107.315,119706.217,122131.064,123521.356,153750.688,155142.611
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,62146.242000000006,68159.98700000001,71624.03600000001,71591.709,74562.876,71960.236,65000.704000000005,74194.58,80659.97799999999,82445.61500000002,81285.1,90824.18899999998,98139.509,107034.74099999998,113193.115,116845.13
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,3993.0899999999997,4212.209999999999,4287.076999999999,4482.134,4508.674,4635.991,4354.411999999999,4213.453,4102.52,3594.523,3494.6709999999994,3705.2279999999996,3785.0349999999994,4128.7609999999995,4639.8949999999995,5243.901
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,53876.31700000001,59357.446,60272.465000000004,61731.143000000004,62623.742,61744.239,56536.95000000001,64425.721000000005,70248.709,76612.754,77158.355,81388.234,83382.086,88045.817,96240.93900000001,102036.72200000001
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,21850.256999999998,23024.358000000004,24026.006999999994,23293.821,23760.364000000005,23769.192,24170.133999999995,24470.775,25346.054000000004,26605.368000000002,25686.604999999992,26954.172999999995,28754.560999999998,29439.847000000005,30699.316000000003,31591.025999999998
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,87047.59900000002,91370.39800000002,98840.982,118521.04299999999,111573.089,115135.334,100621.58899999999,106852.80699999999,117795.748,120952.624,129359.18,131804.07,135963.004,136128.264,130172.102,127301.444
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,48384.33900000001,51906.261999999995,50209.013000000006,49852.426,46021.253,44836.193999999996,44391.42699999999,47147.092000000004,47572.13200000001,47050.272999999994,49048.395000000004,46388.738999999994,40690.837,39410.76700000001,38847.129,34246.526999999995
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,89010.97600000001,99790.624,106729.74599999998,110678.299,112914.689,124247.001,109552.042,105094.475,102911.663,105217.542,105978.02900000001,105938.12199999999,108956.571,107007.314,105878.237,105092.62100000001
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,20735.059999999998,22485.572999999997,18155.773,19567.008999999995,19227.148,18918.474000000002,17736.317000000003,19040.727000000003,20975.075999999997,21297.714999999997,20999.225,21258.242000000002,21738.464000000004,22470.618,22403.995000000003,22942.895000000004
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,117880.353,121463.89700000001,127862.817,130978.06999999999,131885.126,133238.1,123874.19199999998,125969.965,129398.557,130876.10000000002,134729.68000000002,138042.369,133473.30200000003,134462.32200000001,126318.56,127361.39799999999
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,19790.529,21114.351,21713.669000000005,23445.619999999995,23941.270999999997,23783.075000000004,23887.557,24770.82,25368.852999999996,25369.642999999996,24939.310999999998,26052.417999999998,28199.71,32181.347999999998,34589.320999999996,35602.98
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,8571.044000000002,9070.362,10550.430999999999,11199.614,11844.181999999999,13301.136,13588.110999999999,15242.636999999999,14934.423999999999,14474.016999999998,13633.381000000001,16248.458000000004,17254.988999999998,17016.409,15899.192000000001,18906.932
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,1.11311699201,1.14278501704,1.180161297361,1.258661397511,1.461824395365,1.421747247074,1.399868423975,1.576854232503,1.592752128583,1.635528400472,1.741440155487,2.044323569728,2.092456669515,2.151918445707,2.159419046698,2.218865330403
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,4.707973948932,4.834199081017,4.728202484253,4.931933520147,4.772889844095,4.544698206909,4.150014311117,4.062298894967,3.844513455059,3.886445673121,3.907508855169,4.036976562671,4.334923987424,4.471551084177,4.486342384266,4.68838168591
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.090428650086,0.082779311897,0.083864032104,0.084104719191,0.089724725724,0.089844029495,0.09390493208,0.085385616044,0.081997825207,0.077563080318,0.08199790464,0.08237338328,0.079797740593,0.078154142824,0.07583744621,0.075283552127
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,0.117233563544,0.106734887839,0.102916070769,0.100081146755,0.103684524887,0.111729579332,0.127984718401,0.116887864856,0.115903479782,0.107372078932,0.110910246622,0.106714052483,0.099460088561,0.091861700941,0.085343019052,0.085243090154
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,8.529212849885,8.604266444838,8.185870299299,8.259753651479,8.336855551295,8.029672975774,6.307507934273,7.919860360707,8.348521970652,8.65346790136,8.31395208015,8.666682976375,8.393661415247,8.188845835279,8.2477055679,8.40510270135
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,0.142542897158,0.148359788782,0.145139272683,0.135076057451,0.134002997077,0.138938093511,0.157342391865,0.158798117168,0.158759054251,0.151154449146,0.154924827022,0.147700722679,0.147741585789,0.146832331909,0.14344564613,0.143166251605
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,1.409673738094,1.275537207754,1.18448437724,1.167502513615,1.18638005045,1.183799156404,1.341767974805,1.247152916639,1.244229106979,1.165689852153,1.126236427401,1.133407144032,1.078365691862,1.029165155188,0.877105473455,0.780086683095
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,4.107376776873,4.204805706232,4.239858437032,4.413205471258,4.419173327674,4.499922541501,4.225823342823,4.123097772559,4.113884453108,4.553607227431,4.76358715675,4.708238452328,4.913537016129,5.224130052798,5.295471145855,5.240416390666
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,8.460200096565,8.250689988462,8.142888651895,8.08692456863,7.919851250846,7.906262745435,8.262279319979,7.509947272727,7.059026951524,6.677769891742,6.532744609923,6.18916930872,5.828705498737,5.623438400787,5.451939116627,5.454378807116
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,1.181188706326,1.152787015887,1.136761342147,1.062170062429,1.033490420365,1.132737068678,1.238230432672,1.158876918173,1.17284796637,1.208471053822,1.196826501896,1.103809157475,1.099930968038,1.079676092166,1.083339899089,1.08196638168
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,4.439806377873,4.50145929119,4.493772211715,4.387992187495,4.35390471858,4.52324723064,4.910375607524,5.161163339414,5.196889917616,5.164918829495,5.456130150112,6.039221554097,6.59368412304,6.736232848033,6.667344129576,6.341714763493
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,0.314213595335,0.31485496992,0.31082230949,0.283950270444,0.281707701684,0.277999796335,0.291272243532,0.270278571839,0.268925235395,0.256740730501,0.253071118904,0.236495577971,0.225770443422,0.222679367553,0.209816980667,0.209883789287
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,2.067832563146,2.145924607874,2.114172531525,2.00264423832,2.051491796253,1.98629627276,2.175482394998,1.961565379219,1.920939996388,1.867147231729,1.842854076283,1.824835113554,1.813193371271,1.843766667965,1.850095186833,1.90467989569
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,8.343863074322,7.835444266092,8.062527464977,8.310539209782,8.247568581865,7.621204183104,8.048958042176,8.025225135598,7.741158434814,7.847977582781,8.210907449312,8.794683340761,9.00112676892,9.090683601328,9.057584645565,9.137021975832
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,12.351300612829,11.890618720229,11.521439424294,11.242270350602,11.051036504317,11.070190131183,11.137375405313,11.156445152131,11.463800972394,11.448050745128,11.217415614139,10.388323220699,10.267683693975,9.8536967069,10.098139878491,10.09463329757
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,1.782178739763,1.830432085214,1.827270367181,1.743161901803,1.821196519989,1.76935665745,1.592112754521,1.64801192414,1.47221630958,1.441327253724,1.519102893673,1.557008788633,1.408703452803,1.39449988337,1.380779646767,1.305715926068
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,1.216639886146,1.227096250582,1.231369481144,1.152309629845,1.219292980309,1.118222311519,1.14988572596,1.192672332535,1.287710143945,1.294938858366,1.327828750894,1.263501837423,1.282452677633,1.271599237189,1.218742424115,1.162898573745
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.240898187636,0.230775317525,0.239293371377,0.221975747298,0.222254617657,0.216697749682,0.231811043766,0.228514591232,0.225904922555,0.22293084159,0.222851508048,0.218364156536,0.215470871664,0.215664042849,0.214346119175,0.20872063305
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,9.585041224647,9.843002629001,9.842507873174,9.924095507554,10.017743602236,10.158315608347,10.627498164806,10.860755960294,10.648551640102,10.572801545734,10.36498907394,10.215170179789,10.309503855338,10.239935227628,10.326493051583,10.54610777821
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,1.343157785307,1.285007450153,1.275744144058,1.240306564824,1.234076302959,1.265340562885,1.400816620599,1.165891811309,1.177890752684,1.056646896452,1.137580849883,1.07892906477,1.025103187695,1.059960034556,0.864481810477,0.923645004489
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,4.558846243378,4.292944857764,4.731433091983,4.636517358386,4.939479650248,4.962788135551,4.587938419487,4.795854295657,4.941965538173,5.178143343407,4.66078587319,4.467128797604,4.423423042906,4.404930943821,5.322089539787,5.273689158418
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,2.784858934458,2.955358167751,3.039555005365,2.902729073103,3.005005366809,2.940481098797,2.955615407564,3.103393675625,3.270438950326,3.21612921886,3.154282865959,3.389325637121,3.554481155835,3.816996979006,3.91818665109,3.971861059467
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.178935877774,0.182637787589,0.1819334274,0.181730829632,0.181706906895,0.1894385659,0.197997350892,0.176239334366,0.166340749591,0.140219106233,0.135611334149,0.138269599652,0.137088882131,0.14723694491,0.160610251352,0.17825343839
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,2.414272173579,2.573687592589,2.557821129717,2.502926470187,2.523838817586,2.523029075935,2.570764164596,2.694784108205,2.84830370427,2.988594562327,2.994143787017,3.037200013492,3.019987122833,3.139827446335,3.331386034196,3.468485873116
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,0.979140193652,0.998316277151,1.019607019015,0.944462038759,0.957581375178,0.971270575178,1.099028411343,1.023557898335,1.027680942817,1.037851453996,0.996773308222,1.005860559639,1.041451564821,1.04986293246,1.062658715142,1.073858756441
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,3.900723132997,3.961741542292,4.194577942707,4.805507259096,4.496577240884,4.704727113884,4.575315350154,4.469414416343,4.776145642416,4.718252973723,5.019806151786,4.918589622946,4.924397325125,4.854509550739,4.5059153324,4.327297579604
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,2.168169054405,2.250610689804,2.130751983574,2.021296716285,1.85473146519,1.832122687855,2.018500993543,1.972057623844,1.928859358762,1.835388792365,1.903331753929,1.731108684785,1.473767443972,1.405438805886,1.344695764234,1.164125941862
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,3.988704767996,4.326835269252,4.529358463905,4.487518467661,4.55064590637,5.07705336073,4.981387636437,4.395867313463,4.172655627529,4.10444159053,4.112496399005,3.953338827425,3.946260607681,3.816018896795,3.664981698351,3.572363597757
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.929166675879,0.97495502489,0.770488145885,0.793356195729,0.774885385704,0.77305770947,0.806479446725,0.796431110616,0.850455296882,0.830804688721,0.81487868768,0.79330303308,0.787337958302,0.801331233402,0.775515667539,0.779886943015
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,5.282381422985,5.266569667712,5.426196108418,5.310584941169,5.315185420587,5.444452887698,5.632623155509,5.269042465092,5.246593061665,5.105358838799,5.228209366294,5.151386931301,4.834223663846,4.795099909329,4.372524738601,4.329335567477
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,0.886840937273,0.91550002327,0.921476853019,0.95061682088,0.964872221978,0.971837870415,1.086179489968,1.03610811097,1.028605350925,0.989646934217,0.967774430691,0.972209377354,1.021355607098,1.147628395685,1.197311477933,1.210235205036
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.384080319145,0.39328306241,0.447735385294,0.45409511268,0.477339828945,0.543518770568,0.6178583886,0.637565483431,0.605531059657,0.564618372826,0.529045791829,0.606350751594,0.624952517794,0.606827102488,0.550351510845,0.642694367876
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,86.596704167637,89.497121999532,91.440475397345,95.707488431693,96.286874940639,94.965067084923,85.34141335601,92.77372670636,95.706568516117,99.477248602252,100,103.986730714904,107.141409936963,108.815970258742,112.104896851709,114.157976123271
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,55.352038688946,58.730683203195,61.968543527738,69.17453968323,80.826494265772,77.531416896973,68.602271193771,84.005553197478,87.534929203907,93.427192876591,100,122.072827980657,128.737560746732,134.465197009178,139.012212809523,145.454998617539
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,104.336302845558,110.721925646168,110.645707779539,120.798950897036,117.611159579545,110.450823298547,90.637820638549,96.448817251606,94.163622920775,98.941022716495,100,107.432128827937,118.860861279371,124.523369702037,128.711403830656,136.971196840377
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,95.500282527853,90.349993800478,93.521499091841,98.166550405903,105.360173321609,104.05197944598,97.733956251248,96.606636990988,95.706475803406,94.097060858487,100,104.462898934534,104.266596500062,103.715075629441,103.68251630569,104.810214162738
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,91.533835059987,86.12788781476,84.84963944957,86.362761665844,90.013855213024,95.666607187217,98.479600298097,97.77385913167,100.015324705314,96.30380703467,100,100.052481867515,96.080339242792,90.127111083121,86.26227638351,87.73922109911
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,88.838823561145,92.622266318884,90.031776042585,95.083573904038,96.552128293145,91.717924936675,64.745579079084,88.376136111131,96.104521927683,103.539588561073,100,108.398511341854,108.168619435531,107.178535102766,111.211632330692,115.409555436969
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,79.675706816118,85.704624440339,85.664798522183,83.445568114218,83.28380976236,85.165596919127,86.67314568396,95.093171357901,98.075205861173,97.056288550049,100,99.137856539028,102.173693603432,103.131970318419,103.79846582548,105.49354707411
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,108.390295945558,101.361407178719,96.169695740989,99.214277390791,101.428816161948,99.818797872214,101.673478658428,102.734222614618,105.733481336319,102.962056984227,100,104.648811394668,102.587358961932,99.437029555828,87.306551481974,79.07142299454
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,74.66753099036,78.998871415985,81.387126621643,88.667803839502,89.325202949166,89.70874930357,75.707177134007,80.299810489025,82.653208878694,95.092270445457,100,102.77849611506,110.51404463955,119.336282038523,124.622102430944,125.585049567934
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,112.146653314502,113.032584705059,113.978068009255,118.476886181112,116.731599423062,114.931597183643,107.935429411716,106.651313875158,103.416754661875,101.685618418384,100,98.517777853613,95.594694501517,93.669650707361,93.557778362086,95.313820271536
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,85.465227253796,86.203906779236,86.851350111814,84.939319777263,83.146189276695,89.879737410701,88.293779438619,89.832010172386,93.789078094893,100.445114859393,100,95.904882986073,98.467200184995,98.164605603275,101.474781390929,103.202170214591
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,70.466170873577,73.83761755596,75.312108776971,76.970984923146,76.835388381041,78.72804806362,76.805058333582,87.758235959206,91.159207586135,94.167825963891,100,115.099693041712,129.479428493288,134.346082861035,136.991220032684,132.686959920946
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,107.518636968551,111.346619784374,112.307322411544,107.385494406954,107.182338147759,104.319566068412,98.22371293096,99.081833070846,101.702286608109,100.919700299667,100,97.175853523862,95.583264242214,95.748070904893,92.944272255455,94.676582258198
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,97.168564263138,104.215563730393,104.903010956014,104.006091821629,107.187941014826,102.356861143106,100.745221615543,98.749940513667,99.761873577329,100.78859294292,100,102.969974668298,105.416970766416,108.869856537916,112.545389651273,117.987856365248
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,87.998926637876,85.404654203203,89.788047040215,96.868810200515,96.716789162323,88.144723465014,83.658165629442,90.675732016607,90.231160771126,95.080260232705,100,111.379938688166,117.452719933443,120.475302212385,123.664722649108,127.033941497199
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,95.3501200318,94.868211258292,93.91877188639,95.919550147538,94.858727398351,93.718676798024,84.732472332382,92.269470006413,97.808719134611,101.52254575901,100,96.300949032204,98.070192422277,95.58704114031,100.919050199539,102.731586899984
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,101.59338497998,107.838912245209,109.99022630419,109.823796825246,115.434788711681,110.60940925837,89.443021442995,100.646380502411,92.752618463306,94.384172482983,100,106.58149247076,99.355004025733,99.890440908607,101.897087103501,98.122311617384
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,79.345325387883,82.70764040132,84.797840587345,83.056388479185,88.416454781475,79.974211100455,73.904765946098,83.33051754929,92.814919873775,97.013229041485,100,98.949073995736,103.480051901607,104.207944497229,102.895040984928,99.978365076002
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,93.609369180242,92.679322333993,98.186904050251,95.33137761894,96.028978052455,92.342728644715,88.772484780585,95.131284598584,97.017898321542,99.512661790905,100,101.892847584353,103.592985269107,105.306409088622,107.826282133771,106.91929012687
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,80.08044904285,84.989998623753,86.831118933638,91.636397222288,93.0610942795,93.071504112043,87.502814267622,97.211178718761,98.324882917931,101.471714083289,100,102.483672979781,106.567867166269,107.503102920054,111.688534365963,116.15278234738
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,102.245952361679,101.095643925924,102.54625069516,104.350056716348,104.454422437303,105.630427456682,105.089383551819,95.082585367629,99.097907667703,92.399872953198,100,98.625347051413,96.547863716073,101.391105175165,85.191873793991,92.689187216685
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,84.70268109815,82.43378265512,92.826511024745,95.209143589631,102.044391717524,101.118463933691,84.007538591634,95.462286372816,101.480431895426,110.519441717601,100,99.666050315087,101.684950662664,102.842492149625,128.011094078658,129.16999351788
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,76.454654050988,83.852990277431,88.114594187619,88.074824291291,91.730066149885,88.528200125238,79.966321010862,91.276974500862,99.230951305959,101.427709383393,100,111.735347560623,120.73493051002,131.678180872017,139.254445156615,143.747291939113
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,114.26225816393,120.532376295222,122.674695271744,128.256250731471,129.015692750476,132.658868316932,124.601486091252,120.567944736429,117.393597279973,102.857264675273,100,106.025087912424,108.30876497387,118.144483414891,132.770581265018,150.054211111718
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,69.825642342945,76.929382436938,78.115279933068,80.00577902419,81.16261939488,80.022751910665,73.273918294396,83.498048915118,91.044850554422,99.292881503241,100,105.482075142737,108.066178964028,114.110541884933,124.731714407338,132.2432573893
